file_name,clean,noise,snr
0577.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_257.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-2.0585303814192413
0578.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_258.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,13.531752503229889
0579.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_259.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,4.842325861590764
0580.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_260.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.16488776597916655
0581.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_261.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,4.182715124765226
0582.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_262.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,14.600651505709543
0583.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_263.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,4.852361879857392
0584.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_264.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,1.5750322057501638
0585.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_265.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,7.668017086334515
0586.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_266.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-0.19708762443613814
0587.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_267.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-3.4827334378267216
0588.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_268.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-2.4224055617870155
0589.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_269.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-2.439083220844551
0590.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_270.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-1.961946129754113
0591.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_271.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-2.2234565470117973
0592.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_272.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,7.817494896064293
0593.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_273.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-1.3623983120171035
0594.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_274.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,1.9133456664772641
0595.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_275.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,12.935768198120236
0596.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_276.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,4.479232805257446
0597.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_277.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,8.351154770420543
0598.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_278.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-1.5536025759674033
0599.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_279.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-1.1542196238265845
0600.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_280.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-4.182627674670423
0601.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_281.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-1.621298738556709
0602.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_282.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,0.5718067806391725
0603.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_283.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-1.4597903144650637
0604.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_284.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-3.2259493248588877
0605.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_285.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-2.587282577987984
0606.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_286.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,4.215575360654515
0607.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_287.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-0.8733256318841498
0608.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_288.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,2.285397220961509
0609.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_289.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,5.068345417097138
0610.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_290.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,8.807896572587307
0611.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_291.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-4.213757203178021
0612.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_292.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,10.988207978180853
0613.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_293.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,7.558007789818156
0614.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_294.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-3.364819361022562
0615.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_295.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,12.471572482135546
0616.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_296.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,13.417448010636264
0617.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_297.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-3.778440802902725
0618.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_298.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,0.5375529629440745
0619.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_299.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,11.124025595861227
0620.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_300.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,9.965193807673167
0621.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_301.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-1.3095796128724535
0622.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_302.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.813013533265794
0623.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_303.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,2.4094420558276397
0624.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_304.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,4.6904597038204265
0625.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_305.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,7.365095430605919
0626.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_306.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,2.378272791395448
0627.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_307.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,4.250694322662959
0628.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_308.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,9.94941876267513
0629.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_309.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-4.266335942188042
0630.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_310.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,0.04873888688041461
0631.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_311.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,9.266991717691049
0632.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_312.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,12.904136753743987
0633.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_313.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,5.233548842313322
0634.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_314.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,5.6422697053063136
0635.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_315.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-2.856559773204479
0636.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_316.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,3.948247336469093
0637.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_317.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,5.652345329100463
0638.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_318.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-0.15058992730540677
0639.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_319.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,0.3848646189876188
0640.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/boy2/boy2_papercup_clean_320.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,2.545683262092453
0641.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_001.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-4.598576044445473
0642.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_002.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,1.4415833116635657
0643.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_003.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.7710398600691075
0644.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_004.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,1.5499470435582925
0645.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_005.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-2.6047573636149757
0646.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_006.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,12.810545614797899
0647.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_007.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,6.871849071080973
0648.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_008.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,8.582046382889793
0649.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_009.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,10.783424772146766
0650.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_010.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,4.968843978581145
0651.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_011.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-3.261594238251526
0652.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_012.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,5.742130836370956
0653.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_013.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,6.736822360417582
0654.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_014.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,9.9087894836866
0655.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_015.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,3.6331909245935883
0656.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_016.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-2.448393944088725
0657.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_017.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.675518115974489
0658.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_018.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,2.261645927972702
0659.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_019.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,7.918344826632024
0660.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_020.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,6.415566093378239
0661.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_021.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,2.121934517956925
0662.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_022.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,14.730304975859593
0663.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_023.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,7.115496387137743
0664.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_024.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.2554641652801104
0665.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_025.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-2.964350547591925
0666.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_026.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-1.9428172163133595
0667.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_027.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-0.08084543230983776
0668.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_028.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-1.7863725348088866
0669.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_029.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-1.2686595189738847
0670.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_030.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,0.7019033738769416
0671.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_031.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-1.5325280941049035
0672.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_032.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,12.935308492528502
0673.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_033.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-3.395325086767156
0674.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_034.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,5.490227791405093
0675.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_035.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,3.2079365397932307
0676.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_036.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,14.647572338172129
0677.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_037.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-2.759221956638953
0678.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_038.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,2.957111980914833
0679.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_039.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,14.389408665507379
0680.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_040.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,12.310142517879605
0681.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_041.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,11.3414414189856
0682.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_042.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,0.15805654089879617
0683.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_043.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-1.5822482521986836
0684.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_044.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,8.37286439848862
0685.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_045.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,13.587519782551716
0686.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_046.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,6.135257860278596
0687.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_047.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,6.432253789397997
0688.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_048.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,0.5995818732056835
0689.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_049.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,10.389858663838737
0690.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_050.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-1.2591250288495326
0691.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_051.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,1.473584728084873
0692.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_052.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,3.508728772328336
0693.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_053.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,5.1522075736891
0694.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_054.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-0.15180535169839526
0695.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_055.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-2.7032635052159293
0696.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_056.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,7.212400848832651
0697.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_057.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,0.7726110648051154
0698.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_058.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,6.624764428452245
0699.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_059.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-1.9127456945159538
0700.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_060.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,4.622802037096349
0701.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_061.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,5.651788651031717
0702.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_062.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-3.963529263551462
